Image,Tree_ID,Confidence,Center_X,Center_Y,Width,Height,Area,Canopy_Size
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,165,0.718,17.84,82.74,33.43,33.11,1107.1,33.27
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,166,0.718,545.41,239.99,31.81,41.37,1316.16,36.59
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,167,0.717,434.35,124.71,31.68,38.8,1229.12,35.24
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,168,0.717,489.2,283.35,26.91,35.05,943.16,30.98
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,169,0.716,265.31,94.83,30.8,37.75,1162.73,34.28
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,170,0.715,43.18,134.27,31.43,39.36,1237.12,35.4
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,171,0.714,491.42,323.9,31.58,40.85,1290.14,36.22
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,172,0.714,103.95,483.7,30.79,34.1,1050.02,32.45
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,173,0.712,469.11,422.62,30.89,38.02,1174.31,34.45
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,174,0.712,551.74,508.12,30.83,39.47,1216.98,35.15
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,175,0.712,100.02,57.12,30.74,36.93,1135.35,33.84
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,176,0.711,349.22,67.79,31.49,36.05,1135.02,33.77
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,177,0.71,245.18,574.52,32.36,35.39,1144.97,33.87
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,178,0.709,49.82,557.07,32.58,42.93,1398.71,37.76
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,179,0.709,70.74,112.55,33.33,38.65,1288.28,35.99
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,180,0.709,64.69,390.29,27.8,33.84,940.45,30.82
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,181,0.708,494.77,468.86,37.28,42.31,1577.26,39.79
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,182,0.708,327.38,627.19,30.81,25.41,783.14,28.11
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,183,0.708,238.57,109.11,31.27,37.53,1173.43,34.4
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,184,0.707,43.52,214.72,33.86,44.03,1490.9,38.95
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,185,0.707,155.21,131.97,32.26,41.01,1322.97,36.63
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,186,0.704,126.9,12.91,35.75,25.77,921.5,30.76
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,187,0.704,16.45,313.82,32.71,37.04,1211.74,34.88
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,188,0.703,629.71,358.14,20.58,36.07,742.29,28.33
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,189,0.702,433.72,86.09,31.4,36.94,1160.09,34.17
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,190,0.699,294.43,184.86,31.44,39.1,1229.45,35.27
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,191,0.697,629.84,393.39,20.33,36.95,751.1,28.64
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,192,0.695,630.18,502.54,19.64,37.65,739.39,28.64
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,193,0.695,463.95,376.98,29.07,37.78,1098.29,33.43
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,194,0.694,76.68,623.54,32.46,32.85,1066.26,32.65
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,195,0.692,349.16,13.15,37.7,26.21,988.15,31.95
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,196,0.692,158.09,476.96,31.71,40.18,1274.16,35.95
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,197,0.692,434.97,163.52,33.78,40.77,1377.15,37.27
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,198,0.69,271.83,592.33,25.36,33.0,836.94,29.18
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,199,0.69,245.22,541.55,32.07,34.93,1120.31,33.5
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,200,0.689,17.6,191.05,30.6,36.49,1116.49,33.54
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,201,0.688,215.46,405.95,29.12,35.48,1033.18,32.3
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,202,0.684,441.09,477.12,31.76,36.42,1156.52,34.09
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,203,0.683,98.92,93.86,31.86,37.65,1199.53,34.76
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,204,0.683,520.93,456.48,28.57,33.68,962.16,31.12
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,205,0.682,22.26,537.42,29.58,35.45,1048.67,32.52
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,206,0.682,183.23,76.07,35.53,43.66,1551.3,39.6
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,207,0.679,523.88,491.62,29.65,38.43,1139.73,34.04
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,208,0.676,50.01,68.4,32.72,38.28,1252.41,35.5
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,209,0.675,438.64,550.12,32.63,44.73,1459.61,38.68
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,210,0.672,544.09,162.36,23.67,30.46,720.96,27.07
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,211,0.672,44.2,97.15,28.19,33.28,938.31,30.74
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,212,0.67,629.83,467.74,20.34,31.14,633.52,25.74
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,213,0.659,180.05,11.66,37.42,23.32,872.78,30.37
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,214,0.652,437.38,445.26,26.18,31.76,831.61,28.97
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,215,0.63,629.81,278.47,20.39,33.21,677.17,26.8
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,216,0.612,434.71,204.25,29.48,35.05,1033.1,32.26
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,217,0.598,630.42,583.97,19.16,40.09,768.03,29.62
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,218,0.595,439.54,441.82,29.33,32.34,948.78,30.84
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,219,0.58,294.11,8.03,32.48,16.05,521.41,24.27
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,220,0.578,543.52,81.08,29.44,38.17,1123.94,33.81
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,221,0.504,592.63,36.68,21.3,27.98,595.92,24.64
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,222,0.48,5.91,554.76,11.82,43.6,515.51,27.71
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,223,0.407,16.92,111.79,28.5,29.94,853.3,29.22
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,224,0.39,466.22,634.37,30.38,11.26,342.21,20.82
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,225,0.334,346.48,17.31,40.6,34.63,1405.82,37.61
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,226,0.321,271.99,476.49,30.28,31.53,954.75,30.91
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,227,0.316,325.01,513.22,29.61,36.07,1068.18,32.84
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,228,0.315,187.42,634.89,40.26,10.22,411.27,25.24
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,229,0.279,50.97,631.34,30.38,17.25,524.02,23.81
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,230,0.266,492.25,442.03,24.75,28.41,703.01,26.58
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,231,0.266,5.89,544.2,11.77,33.25,391.42,22.51
GUB_AFD_IV_JULI_2023_6_jpg.rf.69fcd8420ccc7b3aff8d224478114ac5.jpg,232,0.259,371.28,54.31,18.77,23.4,439.26,21.09
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,1,0.833,91.82,244.55,63.32,51.9,3286.62,57.61
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,2,0.829,382.09,568.39,69.74,52.1,3632.9,60.92
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,3,0.827,280.75,523.26,66.06,54.3,3587.42,60.18
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,4,0.821,91.97,334.91,64.41,53.64,3454.93,59.02
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,5,0.808,380.94,475.78,69.33,54.95,3809.87,62.14
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,6,0.803,90.97,526.84,63.87,52.95,3381.78,58.41
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,7,0.794,187.23,568.9,66.39,51.6,3425.8,59.0
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,8,0.793,92.61,146.19,66.65,55.62,3707.16,61.14
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,9,0.789,288.0,45.78,66.94,55.37,3706.53,61.16
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,10,0.786,283.99,428.07,66.99,54.33,3639.46,60.66
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,11,0.786,89.18,615.12,67.45,49.75,3355.77,58.6
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,12,0.782,582.06,383.89,69.67,57.99,4039.71,63.83
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,13,0.782,480.82,524.86,72.38,59.18,4283.4,65.78
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,14,0.782,94.03,55.31,65.13,52.83,3441.27,58.98
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,15,0.779,189.31,382.96,63.49,54.12,3436.11,58.81
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,16,0.761,91.69,428.19,65.83,52.32,3444.55,59.08
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,17,0.759,188.76,480.24,66.96,54.81,3669.98,60.88
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,18,0.755,189.28,101.84,68.76,57.52,3954.94,63.14
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,19,0.755,479.34,337.2,67.22,54.43,3658.74,60.82
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,20,0.755,281.33,608.68,65.02,50.33,3272.37,57.67
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,21,0.754,580.69,474.67,67.53,55.56,3752.15,61.55
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,22,0.753,575.89,567.1,68.27,54.75,3737.55,61.51
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,23,0.748,478.68,430.41,67.12,56.29,3778.2,61.71
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,24,0.743,480.14,614.38,62.44,47.35,2956.97,54.9
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,25,0.743,189.39,196.77,62.05,51.2,3176.89,56.62
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,26,0.74,190.03,16.7,63.27,33.18,2099.02,48.22
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,27,0.737,283.6,334.95,67.92,56.77,3855.68,62.34
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,28,0.735,283.77,148.42,67.15,53.86,3617.14,60.51
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,29,0.735,389.04,380.85,67.72,56.45,3823.27,62.09
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,30,0.728,187.72,289.5,63.61,50.99,3243.15,57.3
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,31,0.726,384.23,106.03,63.07,53.51,3374.86,58.29
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,32,0.724,581.48,285.83,69.08,56.69,3915.7,62.88
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,33,0.719,389.1,17.1,66.84,34.2,2285.79,50.52
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,34,0.709,580.02,99.37,71.51,58.29,4168.08,64.9
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,35,0.707,479.21,55.42,67.6,56.39,3811.85,61.99
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,36,0.698,388.67,288.34,66.35,53.0,3516.74,59.68
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,37,0.69,481.14,238.68,65.87,55.33,3644.07,60.6
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,38,0.69,580.4,17.33,71.4,34.65,2473.63,53.02
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,39,0.674,584.78,196.7,65.39,54.84,3585.74,60.11
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,40,0.624,17.36,195.01,34.59,53.29,1843.53,43.94
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,41,0.587,16.46,288.01,32.93,52.17,1717.96,42.55
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,42,0.581,393.76,188.63,63.59,51.48,3273.76,57.54
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,43,0.522,17.68,17.72,35.35,35.45,1253.06,35.4
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,44,0.514,16.02,380.96,32.04,54.01,1730.4,43.02
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,45,0.502,14.14,569.89,28.27,54.25,1533.58,41.26
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,46,0.485,17.06,472.68,34.12,56.38,1923.69,45.25
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,47,0.463,16.14,99.86,32.21,60.76,1957.13,46.48
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,48,0.313,184.81,635.14,63.67,9.73,619.28,36.7
asli_18_jpg.rf.93a749726b5d5b3344e8953147ab7d5d.jpg,49,0.255,387.26,633.7,69.6,12.59,876.47,41.1
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,1,0.771,578.94,618.17,69.24,43.59,3018.41,56.42
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,2,0.77,386.04,531.17,69.61,55.24,3845.31,62.43
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,3,0.761,487.47,576.84,66.51,55.47,3689.18,60.99
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,4,0.754,484.68,486.24,61.91,51.56,3192.15,56.74
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,5,0.742,383.18,618.97,70.93,42.07,2983.8,56.5
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,6,0.737,582.14,153.88,68.79,56.09,3858.82,62.44
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,7,0.735,579.22,342.36,72.68,58.01,4215.69,65.34
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,8,0.732,578.47,436.59,70.69,54.8,3874.0,62.75
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,9,0.729,583.45,249.08,65.65,53.36,3503.23,59.51
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,10,0.729,293.98,578.23,70.26,55.12,3872.59,62.69
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,11,0.729,291.35,486.99,68.4,54.36,3718.22,61.38
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,12,0.725,577.67,526.91,67.82,55.49,3763.49,61.66
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,13,0.724,390.06,436.73,69.82,56.29,3930.19,63.06
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,14,0.72,492.45,297.77,63.88,53.8,3436.8,58.84
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,15,0.715,582.6,61.87,71.19,55.29,3935.95,63.24
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,16,0.708,185.4,533.27,69.37,54.83,3803.45,62.1
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,17,0.693,186.91,618.98,71.31,42.04,2998.13,56.68
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,18,0.68,489.88,391.42,63.42,50.84,3224.13,57.13
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,19,0.671,488.19,203.58,67.13,54.07,3629.21,60.6
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,20,0.658,294.04,389.31,69.97,57.12,3996.84,63.55
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,21,0.644,492.8,22.71,66.97,45.42,3041.51,56.19
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,22,0.641,485.83,113.36,69.9,56.29,3934.65,63.1
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,23,0.627,186.4,440.31,70.56,58.68,4140.23,64.62
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,24,0.604,89.73,581.34,73.24,58.63,4294.03,65.94
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,25,0.603,96.09,24.27,76.45,48.54,3711.43,62.5
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,26,0.6,94.16,300.29,77.12,55.57,4285.5,66.35
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,27,0.595,93.83,205.84,69.96,54.7,3826.83,62.33
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,28,0.592,390.92,59.73,64.8,56.22,3643.46,60.51
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,29,0.591,389.76,341.89,75.67,60.46,4574.8,68.06
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,30,0.586,192.58,248.09,74.61,58.59,4371.36,66.6
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,31,0.585,390.26,245.97,71.24,57.63,4105.62,64.44
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,32,0.582,96.24,396.87,72.6,56.96,4134.94,64.78
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,33,0.573,95.5,113.6,77.14,56.44,4354.32,66.79
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,34,0.569,295.79,20.69,75.08,41.38,3107.2,58.23
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,35,0.563,185.92,348.1,71.36,57.66,4114.81,64.51
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,36,0.559,299.4,289.07,68.81,58.96,4057.4,63.89
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,37,0.54,187.4,155.56,66.01,54.32,3585.36,60.16
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,38,0.499,190.82,63.28,81.29,63.25,5141.93,72.27
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,39,0.427,296.43,114.44,74.61,59.9,4468.94,67.25
asli_26_jpg.rf.d7cbe255b24c592a0d14254be96775a8.jpg,40,0.251,92.02,487.69,59.65,46.35,2764.61,53.0
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,1,0.801,63.75,84.39,71.11,57.87,4115.35,64.49
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,2,0.797,358.3,126.58,70.41,56.79,3998.64,63.6
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,3,0.791,353.93,404.96,70.54,56.0,3949.94,63.27
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,4,0.79,60.43,448.45,70.57,58.33,4116.23,64.45
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,5,0.787,355.47,34.15,71.91,55.25,3972.71,63.58
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,6,0.78,249.06,547.76,71.85,55.63,3997.08,63.74
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,7,0.779,155.95,304.3,63.62,52.2,3320.85,57.91
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,8,0.778,351.24,496.63,65.1,55.15,3590.41,60.13
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,9,0.778,155.83,221.09,61.97,49.04,3039.29,55.51
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,10,0.77,162.09,33.82,69.06,54.14,3738.45,61.6
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,11,0.767,551.92,496.2,69.05,56.42,3895.49,62.73
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,12,0.761,549.34,215.47,67.14,51.81,3478.68,59.48
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,13,0.76,62.24,175.56,72.55,57.78,4191.88,65.16
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,14,0.76,544.7,130.17,68.73,53.8,3697.6,61.26
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,15,0.755,357.95,217.75,68.92,52.83,3640.63,60.87
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,16,0.754,449.79,79.49,64.86,54.5,3535.18,59.68
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,17,0.752,152.27,400.84,68.04,56.12,3818.27,62.08
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,18,0.752,56.3,265.94,73.44,57.24,4203.56,65.34
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,19,0.749,250.94,448.3,70.61,56.63,3998.25,63.62
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,20,0.747,155.65,493.46,68.73,55.26,3798.08,62.0
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,21,0.744,547.02,32.63,72.99,58.15,4243.86,65.57
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,22,0.744,550.25,304.61,67.51,54.4,3672.89,60.96
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,23,0.743,448.73,256.84,67.69,52.43,3548.87,60.06
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,24,0.739,450.01,449.49,63.29,52.48,3321.64,57.89
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,25,0.738,251.31,358.36,75.91,58.49,4440.27,67.2
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,26,0.735,549.81,403.01,68.71,56.41,3876.06,62.56
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,27,0.734,155.71,128.14,66.38,56.67,3762.01,61.53
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,28,0.73,60.75,545.88,72.83,59.99,4368.89,66.41
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,29,0.727,357.0,308.5,70.91,56.7,4020.34,63.8
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,30,0.724,59.49,352.46,73.27,55.67,4078.86,64.47
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,31,0.722,454.44,356.05,69.07,55.18,3811.65,62.13
